[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 0; LaunchNum: 1; Timer: hpctimer_getwtime(); WriteTime: 0.00785; AverageWriteTime: 0.00798; WriteBandwidth: 4011.17165; AbsErrorWrite: 0.00013; RelErrorWrite: 0.01587 %; ReadTime: 0.01013; AverageReadTime: 0.01050; ReadBandwidth: 3046.61699; AbsErrorRead: 0.00037; RelErrorRead: 0.03560 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 39; LaunchNum: 40; Timer: hpctimer_getwtime(); WriteTime: 0.00745; AverageWriteTime: 0.00721; WriteBandwidth: 4439.15176; AbsErrorWrite: 0.00024; RelErrorWrite: 0.03305 %; ReadTime: 0.00913; AverageReadTime: 0.00929; ReadBandwidth: 3445.58110; AbsErrorRead: 0.00016; RelErrorRead: 0.01715 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 40; LaunchNum: 41; Timer: hpctimer_getwtime(); WriteTime: 0.00707; AverageWriteTime: 0.00721; WriteBandwidth: 4439.15176; AbsErrorWrite: 0.00014; RelErrorWrite: 0.01891 %; ReadTime: 0.00899; AverageReadTime: 0.00929; ReadBandwidth: 3445.58110; AbsErrorRead: 0.00029; RelErrorRead: 0.03155 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 41; LaunchNum: 42; Timer: hpctimer_getwtime(); WriteTime: 0.00733; AverageWriteTime: 0.00721; WriteBandwidth: 4439.15176; AbsErrorWrite: 0.00012; RelErrorWrite: 0.01619 %; ReadTime: 0.00930; AverageReadTime: 0.00929; ReadBandwidth: 3445.58110; AbsErrorRead: 0.00001; RelErrorRead: 0.00102 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 42; LaunchNum: 43; Timer: hpctimer_getwtime(); WriteTime: 0.00711; AverageWriteTime: 0.00721; WriteBandwidth: 4439.15176; AbsErrorWrite: 0.00009; RelErrorWrite: 0.01300 %; ReadTime: 0.00900; AverageReadTime: 0.00929; ReadBandwidth: 3445.58110; AbsErrorRead: 0.00029; RelErrorRead: 0.03130 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 43; LaunchNum: 44; Timer: hpctimer_getwtime(); WriteTime: 0.00699; AverageWriteTime: 0.00721; WriteBandwidth: 4439.15176; AbsErrorWrite: 0.00022; RelErrorWrite: 0.03087 %; ReadTime: 0.01092; AverageReadTime: 0.00929; ReadBandwidth: 3445.58110; AbsErrorRead: 0.00164; RelErrorRead: 0.17632 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 44; LaunchNum: 45; Timer: hpctimer_getwtime(); WriteTime: 0.00736; AverageWriteTime: 0.00721; WriteBandwidth: 4439.15176; AbsErrorWrite: 0.00015; RelErrorWrite: 0.02140 %; ReadTime: 0.00971; AverageReadTime: 0.00929; ReadBandwidth: 3445.58110; AbsErrorRead: 0.00043; RelErrorRead: 0.04578 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 45; LaunchNum: 46; Timer: hpctimer_getwtime(); WriteTime: 0.00719; AverageWriteTime: 0.00721; WriteBandwidth: 4439.15176; AbsErrorWrite: 0.00002; RelErrorWrite: 0.00261 %; ReadTime: 0.00948; AverageReadTime: 0.00929; ReadBandwidth: 3445.58110; AbsErrorRead: 0.00019; RelErrorRead: 0.02067 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 46; LaunchNum: 47; Timer: hpctimer_getwtime(); WriteTime: 0.00734; AverageWriteTime: 0.00721; WriteBandwidth: 4439.15176; AbsErrorWrite: 0.00013; RelErrorWrite: 0.01755 %; ReadTime: 0.00930; AverageReadTime: 0.00929; ReadBandwidth: 3445.58110; AbsErrorRead: 0.00001; RelErrorRead: 0.00144 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 47; LaunchNum: 48; Timer: hpctimer_getwtime(); WriteTime: 0.00706; AverageWriteTime: 0.00721; WriteBandwidth: 4439.15176; AbsErrorWrite: 0.00015; RelErrorWrite: 0.02077 %; ReadTime: 0.00933; AverageReadTime: 0.00929; ReadBandwidth: 3445.58110; AbsErrorRead: 0.00004; RelErrorRead: 0.00414 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 48; LaunchNum: 49; Timer: hpctimer_getwtime(); WriteTime: 0.00736; AverageWriteTime: 0.00721; WriteBandwidth: 4439.15176; AbsErrorWrite: 0.00015; RelErrorWrite: 0.02072 %; ReadTime: 0.00944; AverageReadTime: 0.00929; ReadBandwidth: 3445.58110; AbsErrorRead: 0.00015; RelErrorRead: 0.01623 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 49; LaunchNum: 50; Timer: hpctimer_getwtime(); WriteTime: 0.00716; AverageWriteTime: 0.00721; WriteBandwidth: 4439.15176; AbsErrorWrite: 0.00005; RelErrorWrite: 0.00702 %; ReadTime: 0.00961; AverageReadTime: 0.00929; ReadBandwidth: 3445.58110; AbsErrorRead: 0.00032; RelErrorRead: 0.03458 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 1; Timer: hpctimer_getwtime(); WriteTime: 0.00008; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00005; RelErrorWrite: 1.26123 %; ReadTime: 0.00005; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00003; RelErrorRead: 1.00686 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 2; Timer: hpctimer_getwtime(); WriteTime: 0.00008; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00005; RelErrorWrite: 1.31337 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.02781 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 3; Timer: hpctimer_getwtime(); WriteTime: 0.00005; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00001; RelErrorWrite: 0.27408 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03457 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 4; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.08458 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.02980 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 5; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.08155 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03497 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 6; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.08182 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03617 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 7; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07355 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03816 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 8; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07851 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03179 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 9; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07796 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03457 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 10; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07575 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03855 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 11; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07989 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03059 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 12; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07603 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03298 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 13; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.08155 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03139 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 14; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07134 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03776 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 15; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07824 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03776 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 16; Timer: hpctimer_getwtime(); WriteTime: 0.00004; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.01832 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03219 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 17; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07658 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.02940 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 18; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07851 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03457 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 19; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07934 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03577 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 20; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07272 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03776 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 21; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07851 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03418 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 22; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.08182 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03219 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 23; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07631 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03537 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 24; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07603 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03338 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 25; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07824 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03497 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 26; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.08017 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03537 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 27; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07603 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03139 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 28; Timer: hpctimer_getwtime(); WriteTime: 0.00004; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.04398 %; ReadTime: 0.00003; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.05616 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 29; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.06196 %; ReadTime: 0.00003; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.09038 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 30; Timer: hpctimer_getwtime(); WriteTime: 0.00004; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.02002 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.02781 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 31; Timer: hpctimer_getwtime(); WriteTime: 0.00004; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.05778 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03895 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 32; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07327 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03338 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 33; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07962 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.02980 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 34; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07575 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03099 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 35; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07327 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.02741 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 36; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.08017 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03776 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 37; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07631 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03457 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 38; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07631 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03219 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 39; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07934 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03418 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 40; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07382 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.02781 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 41; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07548 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.04174 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 42; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.08017 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03258 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 43; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07603 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03258 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 44; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.04955 %; ReadTime: 0.00003; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.07566 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 45; Timer: hpctimer_getwtime(); WriteTime: 0.00004; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.00209 %; ReadTime: 0.00003; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.09158 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 46; Timer: hpctimer_getwtime(); WriteTime: 0.00004; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.12730 %; ReadTime: 0.00003; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.15286 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 47; Timer: hpctimer_getwtime(); WriteTime: 0.00004; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.01037 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.02622 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 48; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07603 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03219 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 49; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.08376 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03219 %;]
[MemoryType: RAM; BlockSize: 196608; ElmentType: LONG; BufferSize: 0; LaunchNum: 50; Timer: hpctimer_getwtime(); WriteTime: 0.00003; AverageWriteTime: 0.00004; WriteBandwidth: 5139.96334; AbsErrorWrite: 0.00000; RelErrorWrite: 0.07769 %; ReadTime: 0.00002; AverageReadTime: 0.00003; ReadBandwidth: 7413.88701; AbsErrorRead: 0.00000; RelErrorRead: 0.03776 %;]
[MemoryType: RAM; BlockSize: 3145728; ElmentType: LONG; BufferSize: 0; LaunchNum: 1; Timer: hpctimer_getwtime(); WriteTime: 0.00137; AverageWriteTime: 0.00045; WriteBandwidth: 6602.57024; AbsErrorWrite: 0.00092; RelErrorWrite: 2.01957 %; ReadTime: 0.00048; AverageReadTime: 0.00029; ReadBandwidth: 10266.93220; AbsErrorRead: 0.00018; RelErrorRead: 0.63281 %;]
[MemoryType: RAM; BlockSize: 3145728; ElmentType: LONG; BufferSize: 0; LaunchNum: 2; Timer: hpctimer_getwtime(); WriteTime: 0.00086; AverageWriteTime: 0.00045; WriteBandwidth: 6602.57024; AbsErrorWrite: 0.00041; RelErrorWrite: 0.89910 %; ReadTime: 0.00026; AverageReadTime: 0.00029; ReadBandwidth: 10266.93220; AbsErrorRead: 0.00003; RelErrorRead: 0.11123 %;]
